booking_id,customer_id,driver_id,booking_time,pickup_location,drop_location,city,vehicle_type,payment_method,distance_km,trip_duration_min,base_fare,surge_multiplier,traffic_level,weather_condition,ride_status,cancelled_by,driver_delay_min,hour,day_of_week,customer_rating,total_completed_rides,total_cancelled_rides,avg_monthly_spend,preferred_vehicle,driver_rating,total_completed_rides_driver,total_cancelled_rides_driver,acceptance_rate,avg_delay_min,vehicle_type_driver,demand_index,avg_eta_min,zone_type,is_peak_hour,time_bucket,is_weekend,estimated_fare,fare_per_km,fare_per_min,long_distance_flag,rush_hour_flag,city_pair,customer_cancellation_rate,driver_cancellation_rate,driver_reliability_score,customer_loyalty_score,ride_outcome_target,customer_cancel_flag,driver_delay_flag
B01211,C0103,D0042,2026-01-31 10:00:00,Gachibowli,Madhapur,Hyderabad,Bike,Card,8.2,31.0,89.2,1.39,High,Clear,Completed,Unknown,0.2,10,Saturday,4.26,273,58,3158,Auto,4.25,233,19,0.96,0.0,Bike,70,8,Residential,0,Morning,1,123.988,15.12048780487805,3.9996129032258065,1,0,Gachibowli -> Madhapur,0.17522658610271905,0.07539682539682539,92.4,159.7754682779456,Completed,0,0
B01212,C0150,D0144,2026-03-10 12:36:00,Ameerpet,Kukatpally,Hyderabad,Auto,UPI,16.8,35.3,211.2,1.14,Low,Clear,Completed,Unknown,3.3,12,Tuesday,4.35,218,55,2790,Cab,4.44,385,45,1.0,6.1,Cab,67,11,Tourist,0,Late Morning,0,240.76799999999997,14.33142857142857,6.820623229461756,1,0,Ameerpet -> Kukatpally,0.20146520146520147,0.10465116279069768,78.33690140845071,137.97069597069597,Completed,0,0
B01213,C0134,D0120,2026-03-17 01:13:00,Andheri,Chembur,Mumbai,Bike,Card,9.28,17.6,95.68,1.02,Low,Clear,Completed,Unknown,5.2,1,Tuesday,4.04,142,19,1997,Cab,4.52,730,33,0.97,4.4,Bike,57,5,Commercial,0,Night,0,97.59360000000001,10.516551724137933,5.545090909090909,1,0,Andheri -> Chembur,0.11801242236024845,0.04325032765399738,78.66370370370372,106.75975155279504,Completed,0,0
B01214,C0137,D0071,2026-03-16 07:03:00,Andheri,Dadar,Mumbai,Cab,Cash,45.0,101.8,720.0,1.48,Low,Clear,Cancelled,Customer,0.0,7,Monday,3.92,41,12,431,Bike,4.41,408,55,0.91,0.5,Bike,57,11,Residential,1,Morning,0,1065.6,23.68,10.467583497053045,1,1,Andheri -> Dadar,0.22641509433962265,0.11879049676025918,85.01333333333334,63.23169811320756,Cancelled,1,0
B01215,C0095,D0085,2026-03-07 00:08:00,Kukatpally,Madhapur,Hyderabad,Auto,Cash,9.69,24.3,147.21,1.09,Medium,Cloudy,Completed,Unknown,0.9,0,Saturday,4.16,222,18,2709,Bike,3.95,385,23,0.83,2.3,Cab,65,10,Residential,0,Night,1,160.45890000000003,16.559226006191953,6.603246913580248,1,0,Kukatpally -> Madhapur,0.075,0.056372549019607844,70.86060606060607,140.58,Completed,0,0
B01216,C0005,D0090,2026-02-27 04:05:00,Kothrud,Baner,Pune,Auto,UPI,19.15,49.2,232.35,1.07,Medium,Cloudy,Completed,Unknown,2.1,4,Friday,4.54,276,30,2773,Auto,4.39,722,44,1.0,2.0,Cab,71,11,Residential,0,Night,0,248.61450000000002,12.982480417754571,5.0531402439024395,1,0,Kothrud -> Baner,0.09803921568627451,0.057441253263707574,81.78666666666668,164.7592156862745,Completed,0,0
B01217,C0118,D0080,2026-03-22 00:27:00,Ameerpet,Gachibowli,Hyderabad,Auto,Cash,17.11,38.5,213.99,1.04,Low,Clear,Completed,Unknown,5.2,0,Sunday,3.92,286,25,3105,Auto,4.35,225,10,0.78,0.0,Bike,91,9,Tourist,0,Night,1,222.54960000000003,13.00699006428989,5.780509090909091,1,0,Ameerpet -> Gachibowli,0.08038585209003216,0.0425531914893617,86.0,164.15228295819938,Completed,0,0
B01218,C0101,D0033,2026-03-15 05:50:00,Powai,Bandra,Mumbai,Auto,Cash,6.93,28.2,122.37,1.41,High,Clear,Cancelled,Driver,2.7,5,Sunday,4.08,212,69,2575,Auto,5.0,777,91,1.0,1.4,Bike,43,3,Residential,0,Morning,1,172.5417,24.897792207792207,6.1185,1,0,Powai -> Bandra,0.24555160142348753,0.10483870967741936,88.33333333333333,132.52896797153025,Cancelled,0,0
B01219,C0024,D0131,2026-01-26 01:27:00,Chembur,Colaba,Mumbai,Auto,UPI,10.96,32.0,158.64,1.07,Medium,Clear,Completed,Unknown,3.2,1,Monday,4.16,249,60,3065,Cab,4.93,707,77,0.98,1.9,Cab,88,9,Residential,0,Night,0,169.7448,15.487664233576641,5.304525,1,0,Chembur -> Colaba,0.1941747572815534,0.09821428571428571,85.53655172413794,148.99650485436894,Completed,0,0
B01220,C0261,D0063,2026-01-30 12:24:00,Electronic City,Jayanagar,Bengaluru,Bike,Cash,5.02,10.3,70.12,1.1,Low,Clear,Completed,Unknown,1.4,12,Friday,3.56,144,36,1526,Bike,4.21,693,61,0.99,0.9,Auto,76,10,Commercial,0,Late Morning,0,77.132,15.364940239043827,7.488543689320388,0,0,Electronic City -> Jayanagar,0.2,0.08090185676392574,83.80631578947369,102.08000000000001,Completed,0,0
B01221,C0191,D0078,2026-02-20 22:15:00,Powai,Colaba,Mumbai,Cab,UPI,2.82,5.9,129.48,1.11,Medium,Cloudy,Cancelled,Customer,3.6,22,Friday,4.33,196,71,2459,Auto,4.09,363,0,0.72,4.3,Bike,79,8,Commercial,0,Night,0,143.7228,50.965531914893624,24.359796610169493,0,0,Powai -> Colaba,0.26591760299625467,0.0,65.29358490566037,127.72164794007492,Cancelled,1,0
B01222,C0234,D0144,2026-01-18 03:37:00,Hauz Khas,Connaught Place,Delhi,Cab,Cash,5.3,11.4,164.2,1.04,Medium,Clear,Cancelled,Customer,8.6,3,Sunday,4.39,264,18,2318,Auto,4.44,385,45,1.0,6.1,Cab,52,11,Residential,0,Night,1,170.768,32.220377358490566,14.979649122807016,1,0,Hauz Khas -> Connaught Place,0.06382978723404255,0.10465116279069768,78.33690140845071,159.44340425531914,Cancelled,1,0
B01223,C0091,D0137,2026-03-03 06:51:00,Gachibowli,Kukatpally,Hyderabad,Auto,UPI,2.71,6.4,84.39,1.08,Low,Clear,Completed,Unknown,4.1,6,Tuesday,3.51,105,2,1675,Auto,4.42,639,41,0.96,4.1,Auto,50,11,Residential,0,Morning,0,91.14120000000001,33.63143911439115,14.2408125,0,0,Gachibowli -> Kukatpally,0.018691588785046728,0.060294117647058824,77.681568627451,89.70616822429906,Completed,0,0
B01224,C0200,D0072,2026-01-17 09:23:00,Colaba,Dadar,Mumbai,Cab,Wallet,18.57,38.8,349.98,1.44,Medium,Clear,Completed,Unknown,2.8,9,Saturday,4.47,188,20,1692,Bike,4.42,702,53,0.75,2.3,Auto,52,3,Commercial,1,Morning,1,503.9712,27.138998384491114,12.988948453608248,1,1,Colaba -> Dadar,0.09615384615384616,0.07019867549668875,71.42060606060608,129.03692307692307,Completed,0,0
B01225,C0215,D0053,2026-03-12 13:02:00,Ameerpet,Banjara Hills,Hyderabad,Bike,UPI,8.18,20.8,89.08,1.03,Medium,Clear,Completed,Unknown,6.5,13,Thursday,4.47,196,39,2547,Bike,4.01,633,57,0.96,5.0,Bike,70,10,Tourist,0,Late Morning,0,91.7524,11.216674816625916,4.411173076923077,1,0,Ameerpet -> Banjara Hills,0.16595744680851063,0.08260869565217391,73.81333333333333,130.84085106382977,Completed,0,0
B01226,C0258,D0041,2026-03-23 10:49:00,Jayanagar,Indiranagar,Bengaluru,Auto,Cash,2.94,9.1,86.46,1.27,Medium,Rain,Cancelled,Customer,0.0,10,Monday,3.61,291,37,3266,Auto,4.13,759,55,0.93,0.0,Bike,81,4,Tourist,0,Morning,0,109.8042,37.34836734693877,12.066395604395604,0,0,Jayanagar -> Indiranagar,0.11280487804878049,0.06756756756756757,90.24000000000001,163.0239024390244,Cancelled,1,0
B01227,C0240,D0056,2026-01-15 14:02:00,Kothrud,Hinjewadi,Pune,Auto,Cash,2.57,4.2,83.13,1.05,Low,Smog,Completed,Unknown,0.4,14,Thursday,3.79,278,10,2914,Bike,4.16,712,53,0.79,6.2,Bike,42,11,Residential,0,Afternoon,0,87.2865,33.9636186770428,20.7825,0,0,Kothrud -> Hinjewadi,0.034722222222222224,0.06928104575163399,67.65777777777777,160.82555555555558,Completed,0,0
B01228,C0155,D0033,2026-03-21 23:06:00,Rohini,Janakpuri,Delhi,Auto,Wallet,2.45,5.4,82.05,1.03,Low,Smog,Completed,Unknown,5.6,23,Saturday,4.12,124,8,1897,Cab,5.0,777,91,1.0,1.4,Bike,45,4,Tourist,0,Night,1,84.5115,34.49448979591836,15.650277777777776,0,0,Rohini -> Janakpuri,0.06060606060606061,0.10483870967741936,88.33333333333333,101.34787878787878,Completed,0,0
B01229,C0366,D0077,2026-02-14 22:16:00,Marathahalli,Indiranagar,Bengaluru,Bike,Cash,2.83,10.2,56.98,1.4,High,Cloudy,Incomplete,Unknown,2.9,22,Saturday,4.0,195,5,2109,Cab,4.23,369,13,1.0,0.4,Bike,66,3,Residential,0,Night,1,79.77199999999999,28.18798586572438,7.82078431372549,0,0,Marathahalli -> Indiranagar,0.025,0.034031413612565446,88.1257142857143,129.5,Incomplete,0,0
B01230,C0011,D0121,2026-03-01 03:27:00,Kothrud,Hinjewadi,Pune,Cab,Wallet,4.83,10.4,157.62,1.07,Medium,Cloudy,Completed,Unknown,1.1,3,Sunday,4.36,256,39,2555,Cab,3.99,713,44,0.9,0.8,Cab,42,11,Residential,0,Night,1,168.6534,34.917888198757765,16.216673076923076,0,0,Kothrud -> Hinjewadi,0.13220338983050847,0.05812417437252312,79.03111111111112,154.63593220338984,Completed,0,0
B01231,C0262,D0114,2026-02-02 03:03:00,Indiranagar,Jayanagar,Bengaluru,Auto,UPI,6.95,25.4,122.55,1.4,High,Cloudy,Completed,Unknown,4.1,3,Monday,3.71,278,16,2627,Auto,4.45,588,39,0.83,3.5,Cab,50,11,Residential,0,Night,0,171.57,24.686330935251796,6.754724409448819,1,0,Indiranagar -> Jayanagar,0.05442176870748299,0.06220095693779904,73.24444444444445,159.79156462585033,Completed,0,0
B01232,C0375,D0140,2026-02-09 22:19:00,Dwarka,Janakpuri,Delhi,Auto,UPI,2.67,5.9,84.03,1.25,Low,Rain,Completed,Unknown,4.6,22,Monday,4.08,161,7,2056,Auto,4.47,512,35,0.76,3.8,Cab,68,4,Residential,0,Night,0,105.0375,39.33988764044944,17.802966101694913,0,0,Dwarka -> Janakpuri,0.041666666666666664,0.06398537477148081,70.32666666666667,116.20666666666668,Completed,0,0
B01233,C0323,D0017,2026-02-15 15:40:00,Powai,Dadar,Mumbai,Cab,UPI,18.36,53.7,347.04,1.25,Medium,Rain,Incomplete,Unknown,1.5,15,Sunday,3.78,253,2,2191,Cab,4.3,441,6,0.87,6.3,Cab,83,6,Commercial,0,Afternoon,1,433.8,23.627450980392158,8.078212290502792,1,0,Powai -> Dadar,0.00784313725490196,0.013422818791946308,71.93972602739726,151.28313725490196,Incomplete,0,0
B01234,C0122,D0087,2026-03-27 23:21:00,Gachibowli,Banjara Hills,Hyderabad,Bike,UPI,1.7,3.7,50.2,1.12,Medium,Clear,Cancelled,Customer,7.6,23,Friday,4.25,254,23,2587,Bike,4.33,724,60,0.96,7.3,Auto,44,9,Residential,0,Night,0,56.22400000000001,33.07294117647059,15.195675675675679,0,0,Gachibowli -> Banjara Hills,0.08303249097472924,0.07653061224489796,75.44963855421688,153.93935018050544,Cancelled,1,0
B01235,C0212,D0088,2026-02-09 02:13:00,Malad,Dadar,Mumbai,Auto,UPI,1.54,3.5,73.86,1.07,Low,Clear,Completed,Unknown,2.7,2,Monday,3.61,289,9,3015,Bike,3.99,249,21,0.9,0.0,Bike,41,9,Commercial,0,Night,0,79.03020000000001,51.318311688311695,22.580057142857147,0,0,Malad -> Dadar,0.030201342281879196,0.07777777777777778,87.92,163.87597315436244,Completed,0,0
B01236,C0068,D0137,2026-02-02 07:08:00,Janakpuri,Connaught Place,Delhi,Cab,Cash,11.6,20.1,252.4,1.61,Low,Rain,Incomplete,Unknown,6.1,7,Monday,4.68,251,8,2876,Auto,4.42,639,41,0.96,4.1,Auto,63,4,Residential,1,Morning,0,406.36400000000003,35.03137931034483,20.217114427860697,1,1,Janakpuri -> Connaught Place,0.03088803088803089,0.060294117647058824,77.681568627451,157.2222393822394,Incomplete,0,0
B01237,C0190,D0050,2026-02-15 02:24:00,Madhapur,Banjara Hills,Hyderabad,Auto,Card,7.08,15.2,123.72,1.08,Low,Cloudy,Completed,Unknown,0.0,2,Sunday,4.31,155,26,1714,Auto,4.24,692,49,0.92,0.7,Bike,79,8,Transit,0,Night,1,133.6176,18.87254237288136,8.79063157894737,1,0,Madhapur -> Banjara Hills,0.143646408839779,0.06612685560053981,82.48470588235296,113.60707182320441,Completed,0,0
B01238,C0227,D0127,2026-01-01 11:01:00,Madhapur,Gachibowli,Hyderabad,Bike,Card,5.58,14.0,73.48,1.09,Medium,Clear,Completed,Unknown,0.0,11,Thursday,3.72,245,29,2145,Cab,4.61,308,43,1.0,2.2,Auto,85,4,Residential,0,Late Morning,0,80.09320000000001,14.35362007168459,5.720942857142858,1,0,Madhapur -> Gachibowli,0.10583941605839416,0.1225071225071225,83.13,145.64321167883213,Completed,0,0
B01239,C0064,D0053,2026-03-07 14:48:00,Secunderabad,Gachibowli,Hyderabad,Bike,UPI,10.53,29.4,103.18,1.36,High,Clear,Completed,Unknown,6.9,14,Saturday,4.34,184,13,1949,Auto,4.01,633,57,0.96,5.0,Bike,40,10,Commercial,0,Afternoon,1,140.3248,13.326191832858502,4.772952380952382,1,0,Secunderabad -> Gachibowli,0.06598984771573604,0.08260869565217391,73.81333333333333,127.00020304568528,Completed,0,0
B01240,C0040,D0003,2026-01-03 07:24:00,Banjara Hills,Kukatpally,Hyderabad,Auto,Cash,1.72,5.2,75.48,1.76,High,Cloudy,Completed,Unknown,5.5,7,Saturday,4.16,253,17,2676,Bike,5.0,645,42,1.0,1.8,Auto,65,7,Transit,1,Morning,1,132.84480000000002,77.23534883720932,25.547076923076926,0,1,Banjara Hills -> Kukatpally,0.06296296296296296,0.0611353711790393,87.14285714285714,153.22074074074075,Completed,0,0
B01241,C0310,D0058,2026-01-01 01:02:00,MG Road,Koramangala,Bengaluru,Auto,Card,11.89,34.6,167.01,1.0,Medium,Clear,Cancelled,Driver,3.4,1,Thursday,4.32,71,11,1277,Bike,4.09,649,28,0.93,7.3,Bike,45,3,Residential,0,Night,0,167.01,14.046257359125313,4.826878612716762,1,0,MG Road -> Koramangala,0.13414634146341464,0.0413589364844904,72.32963855421687,80.27707317073171,Cancelled,0,0
B01242,C0366,D0032,2026-01-04 06:15:00,Lajpat Nagar,Noida Sector 18,Delhi,Bike,Cash,1.43,4.6,48.58,1.6,High,Rain,Cancelled,Driver,0.6,6,Sunday,4.0,195,5,2109,Cab,4.82,202,1,0.86,0.0,Cab,74,11,Residential,0,Morning,1,77.72800000000001,54.35524475524476,16.897391304347828,0,0,Lajpat Nagar -> Noida Sector 18,0.025,0.0049261083743842365,92.96000000000001,129.5,Cancelled,0,0
B01243,C0080,D0114,2026-01-03 15:08:00,Bandra,Chembur,Mumbai,Cab,Wallet,2.26,5.8,121.64,1.04,Medium,Cloudy,Completed,Unknown,4.1,15,Saturday,3.9,228,9,2498,Cab,4.45,588,39,0.83,3.5,Cab,63,11,Commercial,0,Afternoon,1,126.5056,55.97592920353983,21.811310344827586,0,0,Bandra -> Chembur,0.0379746835443038,0.06220095693779904,73.24444444444445,141.64050632911392,Completed,0,0
B01244,C0085,D0073,2026-01-12 21:09:00,Koramangala,MG Road,Bengaluru,Auto,UPI,1.83,5.1,76.47,1.37,High,Cloudy,Cancelled,Driver,6.8,21,Monday,4.06,134,18,2080,Bike,4.09,439,3,0.94,0.0,Cab,75,9,Residential,0,Night,0,104.7639,57.24803278688525,20.54194117647059,0,0,Koramangala -> MG Road,0.11842105263157894,0.006787330316742082,90.32,103.71157894736842,Cancelled,0,0
B01245,C0172,D0018,2026-02-18 08:48:00,Dadar,Powai,Mumbai,Cab,Card,41.23,145.0,667.22,1.77,High,Clear,Completed,Unknown,5.4,8,Wednesday,3.84,65,24,1127,Bike,4.45,458,3,0.88,2.8,Bike,47,7,Commercial,1,Morning,0,1180.9794000000002,28.643691486781478,8.144685517241381,1,1,Dadar -> Powai,0.2696629213483146,0.006507592190889371,76.06315789473686,71.3267415730337,Completed,0,0
B01246,C0135,D0060,2026-01-18 11:37:00,Marathahalli,MG Road,Bengaluru,Auto,Wallet,3.57,7.9,92.13,1.14,Low,Cloudy,Cancelled,Driver,0.0,11,Sunday,4.13,214,57,2351,Auto,3.96,708,82,0.89,1.6,Bike,64,5,Transit,0,Late Morning,1,105.02819999999998,29.419663865546216,13.29470886075949,0,0,Marathahalli -> MG Road,0.21033210332103322,0.10379746835443038,74.9723076923077,134.43335793357934,Cancelled,0,0
B01247,C0297,D0034,2026-03-17 13:30:00,Malad,Powai,Mumbai,Bike,UPI,1.12,2.6,46.72,1.11,Low,Clear,Completed,Unknown,2.9,13,Tuesday,4.0,240,91,2325,Cab,4.55,657,27,0.87,3.9,Cab,52,4,Tourist,0,Late Morning,0,51.8592,46.30285714285714,19.945846153846155,0,0,Malad -> Powai,0.27492447129909364,0.039473684210526314,75.28163265306122,142.50151057401814,Completed,0,0
B01248,C0297,D0120,2026-01-12 21:51:00,Marathahalli,HSR Layout,Bengaluru,Cab,UPI,3.95,8.8,145.3,1.1,Medium,Clear,Cancelled,Customer,3.9,21,Monday,4.0,240,91,2325,Cab,4.52,730,33,0.97,4.4,Bike,48,4,Residential,0,Night,0,159.83,40.46329113924051,18.1625,0,0,Marathahalli -> HSR Layout,0.27492447129909364,0.04325032765399738,78.66370370370372,142.50151057401814,Cancelled,1,0
B01249,C0138,D0024,2026-02-24 08:06:00,Wakad,Hinjewadi,Pune,Auto,UPI,3.88,8.9,94.92,1.62,Low,Rain,Completed,Unknown,2.4,8,Tuesday,4.44,197,10,2277,Cab,4.83,71,1,1.0,0.0,Auto,84,4,Residential,1,Morning,0,153.77040000000002,39.631546391752586,17.277573033707867,0,1,Wakad -> Hinjewadi,0.04830917874396135,0.013888888888888888,98.64,133.35381642512078,Completed,0,0
B01250,C0269,D0103,2026-03-06 13:14:00,Jayanagar,Indiranagar,Bengaluru,Bike,Card,8.46,19.0,90.76,1.11,Low,Clear,Completed,Unknown,8.7,13,Friday,4.58,221,14,2339,Auto,4.47,270,32,0.97,5.4,Bike,81,4,Tourist,0,Late Morning,0,100.74360000000001,11.90822695035461,5.302294736842106,1,0,Jayanagar -> Indiranagar,0.059574468085106386,0.10596026490066225,77.685,143.84851063829788,Completed,0,0
B01251,C0297,D0098,2026-03-09 03:27:00,Saket,Karol Bagh,Delhi,Auto,UPI,3.83,6.5,94.47,1.26,Low,Rain,Cancelled,Customer,1.0,3,Monday,4.0,240,91,2325,Cab,4.05,286,37,0.96,2.5,Bike,68,5,Tourist,0,Night,0,119.0322,31.078903394255875,18.312646153846153,0,0,Saket -> Karol Bagh,0.27492447129909364,0.11455108359133127,76.51428571428572,142.50151057401814,Cancelled,1,0
B01252,C0158,D0095,2026-03-12 07:51:00,Gachibowli,Ameerpet,Hyderabad,Bike,UPI,3.9,9.2,63.4,1.46,Medium,Clear,Completed,Unknown,0.4,7,Thursday,4.16,292,11,2591,Auto,4.35,793,51,0.99,1.1,Auto,81,6,Residential,1,Morning,0,92.564,23.734358974358972,10.061304347826088,0,1,Gachibowli -> Ameerpet,0.036303630363036306,0.06042654028436019,83.92380952380952,169.35392739273928,Completed,0,0
B01253,C0131,D0137,2026-03-10 17:10:00,Jayanagar,Electronic City,Bengaluru,Auto,UPI,16.47,50.0,208.23,1.4,Medium,Cloudy,Completed,Unknown,0.0,17,Tuesday,4.27,226,9,2323,Auto,4.42,639,41,0.96,4.1,Auto,84,11,Commercial,1,Evening,0,291.522,17.70018214936248,5.830439999999999,1,1,Jayanagar -> Electronic City,0.03829787234042553,0.060294117647058824,77.681568627451,143.7940425531915,Completed,0,0
B01254,C0131,D0041,2026-03-19 18:41:00,Whitefield,Indiranagar,Bengaluru,Bike,UPI,7.9,31.8,87.4,1.76,High,Cloudy,Completed,Unknown,4.0,18,Thursday,4.27,226,9,2323,Auto,4.13,759,55,0.93,0.0,Bike,89,4,Tourist,1,Evening,0,153.824,19.47139240506329,4.837232704402516,1,1,Whitefield -> Indiranagar,0.03829787234042553,0.06756756756756757,90.24000000000001,143.7940425531915,Completed,0,0
B01255,C0331,D0140,2026-03-27 05:35:00,Karol Bagh,Rohini,Delhi,Auto,Cash,4.3,11.6,98.7,1.27,Medium,Rain,Completed,Unknown,2.3,5,Friday,4.1,298,21,2854,Cab,4.47,512,35,0.76,3.8,Cab,81,10,Residential,0,Morning,0,125.349,29.150930232558142,10.80594827586207,0,0,Karol Bagh -> Rohini,0.06583072100313479,0.06398537477148081,70.32666666666667,170.6833855799373,Completed,0,0
B01256,C0381,D0025,2026-01-28 04:26:00,Borivali,Colaba,Mumbai,Cab,UPI,6.36,20.0,179.04,1.32,High,Smog,Completed,Unknown,1.9,4,Wednesday,4.23,169,18,1901,Cab,4.37,155,16,0.95,0.0,Cab,61,7,Commercial,0,Night,0,236.3328,37.15924528301886,11.81664,1,0,Borivali -> Colaba,0.0962566844919786,0.0935672514619883,92.96000000000001,119.51486631016044,Completed,0,0
B01257,C0279,D0133,2026-03-07 04:04:00,Kothrud,Wakad,Pune,Auto,UPI,13.61,22.1,182.49,1.12,Low,Cloudy,Completed,Unknown,4.3,4,Saturday,3.58,247,19,2301,Bike,4.09,478,33,0.89,2.1,Auto,50,3,Residential,0,Night,1,204.38880000000003,15.017545922116094,9.248361990950228,1,0,Kothrud -> Wakad,0.07142857142857142,0.06457925636007827,74.7716129032258,146.01142857142858,Completed,0,0
B01258,C0386,D0003,2026-03-07 02:16:00,Pitampura,Hauz Khas,Delhi,Cab,UPI,4.79,18.5,157.06,1.35,High,Clear,Completed,Unknown,2.9,2,Saturday,3.86,209,9,2110,Bike,5.0,645,42,1.0,1.8,Auto,85,4,Residential,0,Night,1,212.031,44.26534446764092,11.461135135135136,0,0,Pitampura -> Hauz Khas,0.04128440366972477,0.0611353711790393,87.14285714285714,133.65431192660552,Completed,0,0
B01259,C0207,D0067,2026-03-03 08:24:00,MG Road,HSR Layout,Bengaluru,Auto,Card,3.54,7.6,91.86,1.48,Medium,Clear,Completed,Unknown,0.3,8,Tuesday,4.52,296,10,3039,Bike,4.39,538,44,0.96,0.0,Cab,49,6,Commercial,1,Morning,0,135.9528,38.40474576271186,17.888526315789473,0,1,MG Road -> HSR Layout,0.032679738562091505,0.07560137457044673,93.52000000000001,173.90640522875816,Completed,0,0
B01260,C0159,D0095,2026-03-10 20:31:00,Wakad,Kharadi,Pune,Bike,UPI,10.18,23.7,101.08,1.28,Medium,Rain,Completed,Unknown,0.5,20,Tuesday,4.27,186,15,2197,Auto,4.35,793,51,0.99,1.1,Auto,57,3,Transit,0,Evening,0,129.3824,12.709469548133594,5.45917299578059,1,0,Wakad -> Kharadi,0.07462686567164178,0.06042654028436019,83.92380952380952,127.06746268656717,Completed,0,0
B01261,C0149,D0036,2026-02-27 05:35:00,Noida Sector 18,Connaught Place,Delhi,Auto,UPI,17.78,38.5,220.02,1.11,Medium,Clear,Completed,Unknown,0.0,5,Friday,4.33,205,37,2395,Auto,5.0,250,23,0.85,0.6,Auto,94,7,Residential,0,Morning,0,244.22220000000004,13.735781777277841,6.343433766233767,1,0,Noida Sector 18 -> Connaught Place,0.15289256198347106,0.08424908424908426,86.5,133.58214876033057,Completed,0,0
B01262,C0046,D0108,2026-01-23 13:06:00,Noida Sector 18,Dwarka,Delhi,Bike,Card,2.73,8.4,56.38,1.08,Medium,Cloudy,Incomplete,Unknown,6.9,13,Friday,3.97,280,42,3186,Auto,3.97,367,44,0.82,4.6,Bike,60,3,Commercial,0,Late Morning,0,60.89040000000001,22.304175824175825,7.248857142857143,0,0,Noida Sector 18 -> Dwarka,0.13043478260869565,0.1070559610705596,68.13142857142857,161.15130434782608,Incomplete,0,0
B01263,C0149,D0150,2026-02-04 13:14:00,Malad,Powai,Mumbai,Bike,UPI,4.46,9.2,66.76,1.06,Low,Clear,Cancelled,Customer,3.2,13,Wednesday,4.33,205,37,2395,Auto,4.38,233,0,0.94,3.2,Cab,52,4,Tourist,0,Late Morning,0,70.7656,15.866726457399105,7.691913043478262,0,0,Malad -> Powai,0.15289256198347106,0.0,77.40190476190476,133.58214876033057,Cancelled,1,0
B01264,C0274,D0007,2026-03-02 14:31:00,Noida Sector 18,Pitampura,Delhi,Bike,UPI,1.73,5.0,50.38,1.12,Medium,Clear,Completed,Unknown,0.0,14,Monday,4.84,293,12,2714,Auto,4.47,195,3,0.87,1.5,Bike,63,4,Residential,0,Afternoon,0,56.42560000000001,32.61595375722544,11.285120000000003,0,0,Noida Sector 18 -> Pitampura,0.03934426229508197,0.015151515151515152,78.56,175.1331147540984,Completed,0,0
B01265,C0015,D0095,2026-02-07 23:19:00,Banjara Hills,Secunderabad,Hyderabad,Bike,UPI,21.45,34.5,168.7,1.12,Low,Clear,Completed,Unknown,1.5,23,Saturday,4.49,79,6,713,Bike,4.35,793,51,0.99,1.1,Auto,74,10,Commercial,0,Night,1,188.94400000000002,8.80857808857809,5.476637681159421,1,0,Banjara Hills -> Secunderabad,0.07058823529411765,0.06042654028436019,83.92380952380952,86.10823529411766,Completed,0,0
B01266,C0018,D0015,2026-03-28 11:47:00,Hauz Khas,Saket,Delhi,Cab,UPI,14.68,37.5,295.52,1.14,Medium,Smog,Incomplete,Unknown,1.7,11,Saturday,3.91,176,67,1594,Auto,4.07,645,31,1.0,5.0,Auto,49,8,Residential,0,Late Morning,1,336.89279999999997,22.94910081743869,8.983808,1,0,Hauz Khas -> Saket,0.2757201646090535,0.04585798816568047,75.89333333333333,116.16559670781893,Incomplete,0,0
B01267,C0375,D0006,2026-01-06 20:43:00,Dwarka,Saket,Delhi,Bike,UPI,7.77,18.7,86.62,1.2,Medium,Rain,Completed,Unknown,2.4,20,Tuesday,4.08,161,7,2056,Auto,4.16,533,26,0.74,6.7,Bike,71,11,Residential,0,Evening,0,103.944,13.377606177606179,5.5585026737967915,1,0,Dwarka -> Saket,0.041666666666666664,0.046511627906976744,65.4774025974026,116.20666666666668,Completed,0,0
B01268,C0146,D0058,2026-02-07 16:08:00,MG Road,Marathahalli,Bengaluru,Cab,UPI,1.45,2.8,110.3,1.09,Low,Clear,Completed,Unknown,6.1,16,Saturday,4.66,239,18,2585,Bike,4.09,649,28,0.93,7.3,Bike,56,7,Transit,0,Afternoon,1,120.227,82.91517241379312,42.93821428571429,0,0,MG Road -> Marathahalli,0.07003891050583658,0.0413589364844904,72.32963855421687,151.47922178988327,Completed,0,0
B01269,C0149,D0120,2026-02-20 08:46:00,Ameerpet,Secunderabad,Hyderabad,Auto,Card,13.92,47.6,185.28,2.01,High,Rain,Cancelled,Customer,4.7,8,Friday,4.33,205,37,2395,Auto,4.52,730,33,0.97,4.4,Bike,47,10,Commercial,1,Morning,0,372.41279999999995,26.753793103448274,7.82379831932773,1,1,Ameerpet -> Secunderabad,0.15289256198347106,0.04325032765399738,78.66370370370372,133.58214876033057,Cancelled,1,0
